"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"3117","84916"," 22222"," 85159A"," 10135"," 22377"," 22834"," 85035B"," 22264"," 22343"," 22084"," 22219"," 22149"," 21403"," 21398"," 21402"," 21397"," 21878"," 21733"," 84879"," 22596"," 22065"," 22577"," 20992"," 22161"," 35471D"," 21636"," 22340"," 22768"," 23466"," 21642"," 20972"," 85034B"," 51014A"," 22208"," 51014C"," 23429"," 23322"," 23321"," 22666"," 84884A"," 21498"," 22072"," 21462"," 21411"," 22220"," 22509"," 22075"," 22076"," 22217"," 22758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3118","46000S"," 46000M"," M"," 72741"," 35912B"," 22644"," 22646"," 22645"," 85173"," 22447"," 22257"," 22448"," 72351A"," 21630"," 21628"," 22752"," 17003"," 71477"," 20828"," 21739"," 21741"," 85040A"," 37500"," 22377"," 22628"," 47563A"," 21713"," 22112"," 22023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3119","22595"," 23100"," 23274"," 84347"," 23048"," 22456"," 22185"," 84945"," 84755"," 71459"," 23483"," 71477"," 85123A"," 23039"," 22892"," 79321"," 22847"," 23424"," 22969"," 23493"," 22621"," 21891"," 22620"," 21790"," 84077"," 21914"," 23497"," 23188"," 23301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3120","16045"," 21945"," 21641"," 22757"," 84535B"," 22449"," 23355"," 22666"," 20981"," 20983"," 20971"," 21982"," 21986"," 21642"," 21643"," 23065"," 21935"," 16048"," 22138"," 22617"," 22940"," 22144"," 21638"," 21429"," 21172"," 23207"," 22865"," 21754"," 22993"," 22564"," 21790"," 22621"," 22620"," 22563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121","21195"," 21876"," 22722"," 22973"," 90209C"," 22937"," 22655"," 23231"," 23233"," 22964"," 22046"," 22052"," 22706"," 22710"," 22616"," 22960"," 22822"," 22498"," 84692"," 22264"," 21936"," 22383"," 22384"," 22382"," 22662"," 22991"," 22992"," 22860"," 22254"," 22432"," 84569A"," 21878"," 21700"," 23193"," 23177"," 16156L"," 22048"," 22704"," 22668"," 22619"," 21982"," 22332"," 21581"," 22558"," 16161P"," 21670"," 21673"," 21509"," 22027"," 22712"," 84974"," 21896"," 23080"," 23084"," 23190"," 23200"," 23298"," 21441"," 22468"," 23083"," 23100"," 23106"," 23145"," 22093"," 84944"," 23079"," 82552"," 16169E"," 23020"," 23221"," 23296"," 23313"," 23311"," 23318"," 23545"," 23547"," 23549"," 23550"," 85169C"," 85169A"," 23229"," 22708"," 22759"," 16045"," 10080"," 16161G"," 16259"," 21209"," 21194"," 22099"," 22711"," 22091"," 22100"," 22098"," 22737"," 23319"," 21507"," 21014"," 22090"," 23365"
"3122","22555"," 22179"," 22382"," 22383"," 20711"," 22457"," 84997A"," 21754"," 22120"," 21755"," 21756"," 22784"," 22796"," 22427"," 22487"," 48194"," 21523"," 48187"," 84949"," 22464"," 85123A"," 84970L"," 22666"," 84997D"," 22423"," 22969"," 22654"," 22614"," 21981"," 21982"," 10135"," 22617"," 22138"," 22551"," 22554"," 23256"," 23066"," 22844"," 22845"," 22477"," 22478"," 22479"," 21115"," 22508"," 21411"," 21116"," 22109"," 22697"," 22699"," 22965"," 22978"," 20725"," 22379"," 21042"," 22139"," 21931"," 22780"," 22779"," 16161U"," 22045"," 22698"," 22469"," 22470"," 23099"," 84946"," 23206"," 23199"," 21936"," 23209"," 20712"," 20726"," 20719"," 22355"," 20728"," 22742"," 22743"," 22991"," 84997C"," 84997B"," 23047"," 23048"," 23082"," 23083"," 85183B"," 22193"," 22191"," 85132C"," 20615"," 21287"," 21707"," 85014A"," 21577"," 21291"," 16168M"," 22821"," 84380"," 85099B"," 23203"," 22534"," 85014B"
"3123","85123A"," 84970L"," 84970S"," 23144"," 23145"," 84978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3124","21703"," 23048"," 23044"," 20972"," 22749"," 22568"," 22751"," 23043"," 23091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125","21217"," 22427"," 62086A"," 21790"," 21875"," 22358"," 22178"," 48194"," 22467"," 22855"," 85099B"," 21931"," 21389"," 21713"," 21714"," 85123A"," 21742"," 22690"," 22470"," 22464"," 22721"," 82484"," 23092"," 23206"," 23199"," 21868"," 23209"," 22411"," 22383"," 20728"," 21892"," 21890"," 22620"," 22550"," 21888"," 21755"," 22758"," 22757"," 23110"," 22112"," 22111"," 20717"," 23354"," 23543"," 23503"," 84029E"," 22942"," 23343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126","23130"," 23129"," 22086"," 23221"," 23223"," 84946"," 85048"," 85123A"," 21259"," 22960"," 22969"," 21790"," 22549"," 21791"," 23229"," 21912"," 21891"," 21890"," 22271"," 22273"," 22274"," 22147"," 22149"," 20828"," 23356"," 22113"," 84030E"," 22867"," 23439"," 84945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3127","21900"," 21901"," 21902"," 48194"," 21407"," 22485"," 48187"," 48188"," 21955"," 21524"," 22690"," 23284"," 48111"," 22692"," 22691"," 20685"," 85071C"," 85071B"," 22671"," 22673"," 21179"," 21165"," 21172"," 21174"," 21164"," 21899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128","21509"," 22025"," 21508"," 22029"," 22814"," 15036"," 22803"," 23245"," 47566"," 22583"," 22582"," 21892"," 22550"," 21914"," 23371"," 21791"," 21790"," 20979"," 23370"," 21507"," 22712"," 22714"," 22708"," 22706"," 22114"," 22112"," 23583"," 23202"," 20723"," 23209"," 22784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129","85123A"," 22789"," 84755"," 84946"," 22526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3130","22423"," 22854"," 22796"," 22296"," 84978"," 22485"," 22197"," 22561"," 22622"," 22553"," 22557"," 22551"," 21985"," 21980"," 22961"," 22849"," 22847"," 22965"," 84378"," 84380"," 22962"," 22963"," 22777"," 22778"," 22805"," 22773"," 22772"," 22771"," 21669"," 21673"," 21670"," 22558"," 22776"," 22699"," 22697"," 23171"," 23172"," 23170"," 23133"," 23082"," 23147"," 23190"," 23192"," 22698"," 22952"," 22739"," 22735"," 22738"," 22737"," 22736"," 23080"," 22568"," 22621"," 22077"," 23518"," 23517"," 23516"," 23515"," 23514"," 23513"," 23512"," 23511"," 22846"," 22625"," 22624"," 79321"," 23035"," 23034"," 21671"," 21672"," 21668"," 22775"," 22774"," 85123A"," 23414"," 22187"," 23320"," 22733"," 22732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3131","84970L"," 84970S"," 20846"," 22149"," 22147"," 22960"," 22493"," 84836"," 22617"," 22138"," 22489"," 22427"," 22558"," 22502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3132","85099B"," 21985"," 22723"," 22487"," 20682"," 23199"," 23201"," 85099C"," 23343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133","84970L"," 84970S"," 84978"," 22423"," 22776"," 22457"," 21781"," 20998"," 22156"," 21114"," 84836"," 22087"," 84946"," 21730"," 21670"," 23245"," 23144"," 21621"," 71459"," 22966"," 22470"," 22694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3134","22667"," 22427"," 85123A"," 22296"," 22831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135","22776"," 23146"," 20727"," 22553"," 22623"," 22548"," 22621"," 23203"," 85099B"," 21928"," 85123A"," 21733"," 21790"," 48187"," 22799"," 23107"," 84792"," 22149"," 22606"," 22898"," 20685"," 23350"," 23349"," 23318"," 23048"," 22086"," 21810"," 23222"," 35970"," 23392"," 21213"," 22417"," 84991"," 22669"," 22332"," 22437"," 23274"," 23173"," 23083"," 23082"," 22178"," 21809"," 21811"," 20713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3136","22355"," 20719"," 20724"," 21935"," 62086A"," 20711"," 21929"," 85099B"," 22457"," 85123A"," 21415"," 21418"," 21417"," 22854"," 22283"," 21700"," 22915"," 84508A"," 84584"," 22720"," 21936"," 23179"," 23181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137","22178"," 84755"," 84970L"," 84978"," 71459"," 84945"," 18097C"," 21326"," 21695"," 21688"," 21693"," 22138"," 22617"," 22556"," 21686"," 22485"," 84763"," 22525"," 22524"," 22521"," 22520"," 20685"," 21523"," 22960"," 21332"," 22457"," 21669"," 21673"," 20794"," 84792"," 84971S"," 22989"," 22844"," 22845"," 21682"," 22783"," 22782"," 21260"," 21756"," 21755"," 22855"," 22694"," 21172"," 21658"," 21417"," 22464"," 22465"," 21668"," 21212"," 21479"," 22693"," 21671"," 21672"," 21670"," 21213"," 21754"," 22627"," 22624"," 22384"," 22386"," 20727"," 20725"," 85099B"," 21394"," 21395"," 21845"," 84944"," 23103"," 23027"," 23028"," 23029"," 23031"," 23032"," 21930"," 23355"," 23356"," 22625"," 21137"," 22041"," 23503"," 23284"," 23300"," 22188"," 22189"," 23581"," 21758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3138","37340"," 22423"," 23211"," 23213"," 22961"," 23341"," 22193"," 22192"," 22191"," 21155"," 23293"," 23294"," 22625"," 22624"," 22626"," 22776"," 20914"," 23423"," 22367"," 47591D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3139","21380"," 22668"," 21926"," 21925"," 21927"," 21257"," 22138"," 22617"," 22139"," 22759"," 48194"," 22457"," 22488"," 22077"," 20719"," 23204"," 20724"," 21922"," 22367"," 22379"," 22898"," 21890"," 85049E"," 85049C"," 22508"," 21411"," 22835"," 21485"," 22537"," 22969"," 21892"," 22535"," 21790"," 22548"," 84832"," 20725"," 20728"," 20726"," 22383"," 21381"," 22669"," 22355"," 85099B"," 21931"," 22356"," 20723"," 20713"," 22381"," 22754"," 20685"," 20718"," 20712"," 23199"," 22411"," 22385"," 21770"," 22382"," 23206"," 22865"," 23275"," 22866"," 22834"," 22867"," 22632"," 22141"," 23214"," 22755"," 21982"," 21985"," 21981"," 23551"," 22614"," 20866"," 22279"," 22280"," 20717"," 48188"," 20727"," 22112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3140","22614"," 47567B"," 22367"," 21984"," 21986"," 37370"," 21873"," 21877"," 22364"," 22360"," 21625"," 84279P"," 22776"," 22890"," 23078"," 84991"," 84992"," 22930"," 23076"," 23310"," 22666"," 47591D"," 47559B"," 21358"," 21354"," 21355"," 22993"," 21977"," 23309"," 22965"," 22982"," 22981"," 22429"," 37500"," 21872"," 22978"," 22979"," 82600"," 21875"," 47580"," 22278"," 22751"," 22720"," 23128"," 84077"," 21034"," 16048"," 16045"," 20996"," 21642"," 22209"," 22610"," 21889"," 21790"," 21888"," 22620"," 22457"," 22456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3141","22668"," 22669"," 47590A"," 47590B"," 47566"," 22138"," 21892"," 20971"," 20970"," 22090"," 21135"," 84978"," 84970S"," 84755"," 22217"," 84832"," 22457"," 22427"," 22605"," 22607"," 22501"," 21781"," 22295"," 22496"," 22500"," 84880"," 22794"," 22088"," 22089"," 22646"," 22645"," 22644"," 22488"," 22460"," 22804"," 71459"," 22178"," 22829"," 21380"," 21922"," 71477"," 85062"," 22487"," 85066"," 22297"," 22219"," 21340"," 22763"," 22762"," 23053"," 23094"," 22580"," 22809"," 22689"," 23273"," 21733"," 21730"," 22113"," 22111"," 22831"," 23150"," 22423"," 82484"," 21744"," 23096"," 82482"," 23479"," 22456"," 23082"," 22596"," 35970"," 22086"," 22910"," 23313"," 23312"," 23311"," 23271"," 22768"," 23460"," 23403"," 23483"," 21890"," 21891"," 22139"," 23168"," 23462"," 23108"," 21914"," 23229"," 22623"," 22835"," 22625"," 22945"," 23318"," 20973"," 22141"," 22142"," 22144"," 23350"," 23349"
"3142","21927"," 21925"," 71477"," 21733"," 22763"," 22863"," 84406B"," 85066"," 22087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3143","84077"," 22549"," 22271"," 22749"," 22748"," 22746"," 22745"," 22149"," 22966"," 84380"," 22699"," 22824"," 23136"," 22799"," 22776"," 22273"," 21990"," 21991"," 35637A"," 47504K"," 85032B"," 23188"," 22565"," 22747"," 85227"," 21790"," 21791"," 22620"," 22531"," 22910"," 22909"," 22144"," 22142"," 23222"," 23224"," 23225"," 84347"," 35970"," 23211"," 84832"," 23293"," 23296"," 22969"," 22666"," 23196"," 22759"," 22561"," 23348"," 22940"," 21287"," 22099"," 37340"," 85015"," 21889"," 21888"," 23570"," 23497"," 21264"," 21262"," 21619"," 21615"," 21618"," 22186"," 85034C"," 22578"," 22579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144","22632"," 22866"," 22834"," 21879"," 21880"," 84917"," 85180A"," 85180B"," 85184C"," 90125A"," 90125B"," 22436"," 22437"," 22439"," 22440"," 21829"," 22299"," 20749"," 20750"," 20684"," 20686"," 20682"," 15060B"," 85014A"," 85014B"," 23230"," 22441"," 22442"," 22443"," 22492"," 82484"," 22318"," 22325"," 21506"," 21509"," 22024"," 22027"," 22031"," 90057"," 22957"," 22858"," 22434"," 22435"," 22171"," 84632"," 21106"," 21107"," 21110"," 21002"," 22215"," 22423"," 22236"," 72760B"," 22891"," 37500"," 37501"," 22071"," 84796A"," 84796B"," 22168"," 21391"," 22608"," 22609"," 47348A"," 23312"," 23313"," 23314"," 23311"," 23318"," 23353"," 17012F"," 17091J"," 20984"," 21373"," 22610"," 84926A"," 84926E"," 84929"," 22835"," 23357"," 20996"," 22097"," 22095"," 22098"," 22100"," 21615"," 21620"," 23320"," 22942"," 23129"," 22592"," 22736",NA,NA,NA,NA,NA,NA,NA,NA
"3145","22607"," 21559"," 22507"," 21746"," 20728"," 22384"," 22960"," 22666"," 23206"," 85123A"," 48188"," 48187"," 22149"," 22457"," 22469"," 23132"," 22090"," 23091"," 22822"," 22411"," 23301"," 23300"," 23108"," 22382"," 22619"," 23570"," 23229"," 22621"," 22867"," 21928"," 21877"," 22951"," 21975"," 22938"," 23661"," 23660"," 22727"," 23155"," 23486"," 22120"," 22942"," 22596"," 23103"," 22470"," 23321"," 23322"," 23332"," 85049A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3146","22457"," 21136"," 22154"," 22153"," 22155"," 22752"," 23326"," 23433"," 21265"," 21261"," 21264"," 21262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3147","22487"," 21340"," 21714"," 21896"," 22414"," 21922"," 84795B"," 23100"," 23118"," 21666"," 79321"," 23091"," 22822"," 21181"," 21169"," 22486"," 16258A"," 22299"," 22438"," 22442"," 22701"," 22703"," 22802"," 23489"," 21367"," 21368"," 21619"," 21620"," 22185"," 21371"," 21365"," 21369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3148","22179"," 85014B"," 22139"," 22138"," 22621"," 22740"," 22835"," 21980"," 21984"," 22652"," 22654"," 22637"," 22722"," 22969"," 22666"," 21977"," 22938"," 22665"," 22723"," 71459"," 84945"," 22457"," 22456"," 85066"," 84879"," 22501"," 22502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149","23109"," 22524"," 22520"," 22523"," 22522"," 22327"," 22326"," 22557"," 22554"," 22619"," 21890"," 21891"," 22548"," 21790"," 21746"," 21749"," 21912"," 21716"," 22536"," 22531"," 20978"," 20974"," 20982"," 20981"," 20979"," 20975"," 20983"," 22707"," 22711"," 16156S"," 21497"," 22986"," 16161P"," 22704"," 22705"," 23231"," 23230"," 23207"," 20726"," 22082"," 22081"," 22079"," 21080"," 22427"," 22430"," 23144"," 84755"," 22917"," 22916"," 22921"," 22920"," 22919"," 22918"," 22501"," 21238"," 20676"," 21242"," 21936"," 20727"," 21914"," 21915"," 22553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3150","23162"," 23167"," 20801"," 22840"," 20971"," 21232"," 22139"," 22795"," 48138"," 23119"," 47348A"," 22895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3151","22966"," 23367"," 22551"," 22556"," 22553"," 22555"," 21790"," 22489"," 22492"," 23571"," 23370"," 20978"," 20982"," 23190"," 21506"," 22983"," 23230"," 22187"," 84946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
